filename,time,duration,content,stdout,stderr
20220525093921412217_st1.seed,2022-05-25_09:31:08,0:0:8:12,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nOualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 274comma crashing now!\nSuccessfully triggered bug 274comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4277==ERROR: AddressSanitizer: SEGV on unknown address (pc 0x7fc708c2cb20 bp 0x7ffdf4effcd0 sp 0x7ffdf4eff260 T0)\n==4277==The signal is caused by a READ memory access.\n==4277==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7fc708c2cb20 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fc708bcec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20) in getdelim\n==4277==ABORTING\n',,,
20220525093924413802_st1.seed,2022-05-25_09:31:08,0:0:8:15,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nlauOdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 274comma crashing now!\nSuccessfully triggered bug 274comma crashing now!\nSuccessfully triggered bug 274comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4289==ERROR: AddressSanitizer: SEGV on unknown address (pc 0x7fa5b88a0b20 bp 0x7ffdecddf070 sp 0x7ffdecdde600 T0)\n==4289==The signal is caused by a READ memory access.\n==4289==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7fa5b88a0b20 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fa5b8842c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20) in getdelim\n==4289==ABORTING\n',,,
20220525093925405468_st1.seed,2022-05-25_09:31:08,0:0:8:16,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nOualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 274comma crashing now!\nSuccessfully triggered bug 274comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4292==ERROR: AddressSanitizer: SEGV on unknown address (pc 0x7f111e81cb20 bp 0x7fff2d3676e0 sp 0x7fff2d366c70 T0)\n==4292==The signal is caused by a READ memory access.\n==4292==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f111e81cb20 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f111e7bec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb20) in getdelim\n==4292==ABORTING\n',,,
20220525093931820894_st1.seed,2022-05-25_09:31:08,0:0:8:23,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nSualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4325==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723b0188 (pc 0x7f1065ff4a73 bp 0x7ffd87fb98c0 sp 0x7ffd87fb9000 T0)\n==4325==The signal is caused by a READ memory access.\n    #0 0x7f1065ff4a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f1065f96c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==4325==ABORTING\n',,,
20220525093933796280_st1.seed,2022-05-25_09:31:08,0:0:8:25,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nMualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 276comma crashing now!\nSuccessfully triggered bug 276comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4334==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723afc78 (pc 0x7fac86687a73 bp 0x7ffe14129d40 sp 0x7ffe14129480 T0)\n==4334==The signal is caused by a READ memory access.\n    #0 0x7fac86687a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fac86629c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==4334==ABORTING\n',,,
20220525093934797739_st1.seed,2022-05-25_09:31:08,0:0:8:26,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nPualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f75eaZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4337==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7faae5040b14 bp 0x80005a2b6ce0 sp 0x7ffcf71fb7f0 T0)\n==4337==The signal is caused by a READ memory access.\n==4337==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7faae5040b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7faae4fe2c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==4337==ABORTING\n',,,
20220525094003982887_fine1.seed,2022-05-25_09:31:08,0:0:8:55,b'5788be1014ef2f7fbcfa95802afc9002 ~/bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fda28Z\n~/bin/bash: FAILED open or read\n /bin/bunzip2: FAILED open or read\n /bin/busybox: FAILED open or read\n /bin/bzcat: FAILED open or read\n',b'./Programs/md5sum/code_Bin/md5sum: ~/bin/bash: No such file or directory\n./Programs/md5sum/code_Bin/md5sum:  /bin/bunzip2: No such file or directory\n./Programs/md5sum/code_Bin/md5sum:  /bin/busybox: No such file or directory\n./Programs/md5sum/code_Bin/md5sum:  /bin/bzcat: No such file or directory\n./Programs/md5sum/code_Bin/md5sum: WARNING: 4 listed files could not be read\n',,,
20220525094400801543_st1.seed,2022-05-25_09:31:08,0:0:12:52,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\x15ual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fda28Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 332comma crashing now!\nSuccessfully triggered bug 332comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==9350==ERROR: AddressSanitizer: SEGV on unknown address (pc 0x0000004fb690 bp 0x7ffff4828db0 sp 0x7ffff4828da0 T0)\n==9350==The signal is caused by a READ memory access.\n==9350==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x4fb690 in md5_init_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:79:10\n    #1 0x4fda75 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:152:3\n    #2 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f3225e98c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:79:10 in md5_init_ctx\n==9350==ABORTING\n',,,
20220525094840110495_st1.seed,2022-05-25_09:31:08,0:0:17:31,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlauR834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f8cedZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 271comma crashing now!\nSuccessfully triggered bug 271comma crashing now!\nSuccessfully triggered bug 271comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==12248==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffea3c4c270 (pc 0x7f4e97b25b14 bp 0x7ffea3c4c270 sp 0x7ffc1019aca0 T0)\n==12248==The signal is caused by a READ memory access.\n    #0 0x7f4e97b25b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f4e97ac7c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==12248==ABORTING\n',,,
20220525094841141031_st1.seed,2022-05-25_09:31:08,0:0:17:32,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau\x12834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f8cedZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 335comma crashing now!\nSuccessfully triggered bug 335comma crashing now!\nSuccessfully triggered bug 335comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==12251==ERROR: AddressSanitizer: SEGV on unknown address 0x62d000020000 (pc 0x0000004fbea4 bp 0x7ffd6ccbbfd0 sp 0x7ffd6ccbbf10 T0)\n==12251==The signal is caused by a READ memory access.\n    #0 0x4fbea4 in md5_process_block /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:372:7\n    #1 0x4fe03d in md5_process_bytes /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:275:11\n    #2 0x4fdd00 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:203:5\n    #3 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f12b556ec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:372:7 in md5_process_block\n==12251==ABORTING\n',,,
20220525095226883320_st1.seed,2022-05-25_09:31:08,0:0:21:18,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nRual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f8cb1Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 271comma crashing now!\nSuccessfully triggered bug 271comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==14825==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f9552e45b14 bp 0x8000bf7fc250 sp 0x7ffd5c740d50 T0)\n==14825==The signal is caused by a READ memory access.\n==14825==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f9552e45b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f9552de7c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==14825==ABORTING\n',,,
20220525100614792407_st1.seed,2022-05-25_09:31:08,0:0:35:6,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xfa834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fba36Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 359comma crashing now!\nSuccessfully triggered bug 359comma crashing now!\nSuccessfully triggered bug 359comma crashing now!\n',b'=================================================================\n==792==ERROR: AddressSanitizer: memcpy-param-overlap: memory ranges [0x7ffda9d41b80comma0x7ffea4487cf0) and [0x7ffda9d41914comma 0x7ffea4487a84) overlap\n    #0 0x43ae07 in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #1 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #2 0x4fb7b0 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:103:3\n    #3 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #4 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #5 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #6 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #7 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #8 0x7f5170ed8c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #9 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddress 0x7ffda9d41b80 is located in stack of thread T0\nAddress 0x7ffda9d41914 is located in stack of thread T0\nSUMMARY: AddressSanitizer: memcpy-param-overlap /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810 in __interceptor_memcpy.part.46\n==792==ABORTING\n',,,
20220525101658831745_st1.seed,2022-05-25_09:31:08,0:0:45:50,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nlav`dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f8d7eZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 1comma crashing now!\nSuccessfully triggered bug 1comma crashing now!\nSuccessfully triggered bug 1comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==6054==ERROR: AddressSanitizer: SEGV on unknown address 0x7fff76774258 (pc 0x0000004fa8e3 bp 0x7ffc72c43550 sp 0x7ffc72c434e0 T0)\n==6054==The signal is caused by a WRITE memory access.\n    #0 0x4fa8e3 in split_3 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:382:15\n    #1 0x4f83d7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:631:39\n    #2 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #3 0x7f67d3a83c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #4 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:382:15 in split_3\n==6054==ABORTING\n',,,
20220525101908327318_st1.seed,2022-05-25_09:31:08,0:0:47:59,b'\xeetal\x00\x00\x00\x0014ef2f7fbcfa95802afc90\x002\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00dd15fbc8602c16d52981f037\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x006045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 371comma crashing now!\nSuccessfully triggered bug 371comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==8577==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723aaf50 (pc 0x7fd6df433750 bp 0x7fffccb90c40 sp 0x7fffccb90bf8 T0)\n==8577==The signal is caused by a READ memory access.\n    #0 0x7fd6df433750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x5039a0 in rpl_fclose /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fclose.c:64:8\n    #2 0x4fa3a1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:494:20\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fd6df3cdc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==8577==ABORTING\n',,,
20220525102303583895_st1.seed,2022-05-25_09:31:08,0:0:51:54,b'\xa1\xeb`\x824\x9f1\x0b14ef2f7fbcfa95802afc9s\x1d2\x05\xc2\xe3@\xb5)\xbe\x03\x99\xd8\xac=z\xd9e-dd15fbc8602c16d52981f037A6H\x15\xab\xedGj\xc2\xb3\x8b2Y\x89T\rB\xb8\xee\xd5\xde\x99\xe7834024c3ced15a5307b30482daf0  /bin/busybox\na\x12\xb9p\x04s\x0fp\x1e)c8602c16d52981f0/\xcb\x1a\xd42\xa9\xf3\xb2Z\xb9>!e\xd2Y\x12\xfa\x85\n',b'D124816Z\nFc0x4f4f130x4f528c0x503957Z\n',b'./Programs/md5sum/code_Bin/md5sum: Programs/md5sum/seeds_mutate/20220525102303583895_st1.seed: no properly formatted MD5 checksum lines found\n',,,
